ID_BANDA,BANDA,CLAVE_BANDA,HERMANDAD,TITULAR,ANIO,FUENTE,NOTA,LOCALIDAD
208,Banda de Cornetas y Tambores Nuestro Padre Jesús del Gran Poder de Granada,banda de cornetas y tambores nuestro padre jesus del gran poder de granada,Esperanza,Paso de Cristo,2026,ahoragranada.com,,Granada
,Banda de Música Santa María del Alcor de El Viso del Alcor,banda de musica santa maria del alcor de el viso del alcor,Esperanza,Paso de Palio,2026,ahoragranada.com,,Granada
67,Agrupación Musical del Dulce Nombre de Jesús de Granada,agrupacion musical del dulce nombre de jesus de granada,Canilla,Paso de Misterio,2026,ahoragranada.com,,Granada
,Asociación Musical San Isidro de Armilla,asociacion musical san isidro de armilla,Canilla,Paso de Virgen,2026,ahoragranada.com,,Granada
,Banda de Cornetas y Tambores Fe y Consuelo de Martos,banda de cornetas y tambores fe y consuelo de martos,Los Gitanos,Paso de Cristo,2026,ahoragranada.com,,Granada
,Banda de Música Los Iris de Instinción,banda de musica los iris de instincion,Los Gitanos,Paso de Palio,2026,ahoragranada.com,,Granada
76,Banda de Cornetas y Tambores Nuestro Padre Jesús Despojado de sus Vestiduras de Granada,banda de cornetas y tambores nuestro padre jesus despojado de sus vestiduras de granada,Estudiantes,Paso de Misterio,2026,ahoragranada.com,,Granada
,Banda de Música Felipe Moreno de Cúllar Vega,banda de musica felipe moreno de cullar vega,Estudiantes,Paso de Palio,2026,ahoragranada.com,,Granada
81,Agrupación Musical María Santísima de la Estrella de Granada,agrupacion musical maria santisima de la estrella de granada,Paciencia y Penas,Paso de Cristo,2026,ahoragranada.com,,Granada
,Asociación Musical San Isidro de Armilla,asociacion musical san isidro de armilla,Paciencia y Penas,Paso de Palio,2026,ahoragranada.com,,Granada
107,Banda de Cornetas y Tambores Nuestra Señora del Rosario de Arriate,banda de cornetas y tambores nuestra senora del rosario de arriate,Rosario,Paso de Misterio,2026,ahoragranada.com,,Granada
,Banda Municipal de Morón de la Frontera,banda municipal de moron de la frontera,Rosario,Paso de Palio,2026,ahoragranada.com,,Granada
,Asociación Músico-Cultural San Sebastián de Padul,asociacion musico cultural san sebastian de padul,Nazareno,Paso de Palio,2026,ahoragranada.com,,Granada
34,Agrupación Musical Nuestra Señora de las Angustias de Alcalá la Real,agrupacion musical nuestra senora de las angustias de alcala la real,Concha,Paso de Cristo,2026,ahoragranada.com,,Granada
,Asociación Músico-Cultural San Sebastián de Padul,asociacion musico cultural san sebastian de padul,Concha,Paso de Palio,2026,ahoragranada.com,,Granada
191,Agrupación Musical Santa Cecilia de Aguilar de la Frontera,agrupacion musical santa cecilia de aguilar de la frontera,Salesianos,Paso de Cristo,2026,ahoragranada.com,,Granada
,Banda y Unidad de Música Nuestra Señora de los Ángeles de Granada,banda y unidad de musica nuestra senora de los angeles de granada,Salesianos,Paso de Palio,2026,ahoragranada.com,,Granada
76,Banda de Cornetas y Tambores Nuestro Padre Jesús Despojado de sus Vestiduras de Granada,banda de cornetas y tambores nuestro padre jesus despojado de sus vestiduras de granada,Aurora,Paso de Misterio,2026,ahoragranada.com,,Granada
,Asociación Musical San Isidro de Armilla,asociacion musical san isidro de armilla,Aurora,Paso de Palio,2026,ahoragranada.com,,Granada
81,Agrupación Musical María Santísima de la Estrella de Granada,agrupacion musical maria santisima de la estrella de granada,Estrella,Paso de Cristo,2026,ahoragranada.com,,Granada
,Banda de Música Felipe Moreno de Cúllar Vega,banda de musica felipe moreno de cullar vega,Estrella,Paso de Palio,2026,ahoragranada.com,,Granada
,Banda de Cornetas y Tambores María Santísima de la Victoria de Granada,banda de cornetas y tambores maria santisima de la victoria de granada,Escolapios,Paso de Cristo,2026,ahoragranada.com,,Granada
,Asociación Musical San Isidro de Armilla,asociacion musical san isidro de armilla,Escolapios,Paso de Palio,2026,ahoragranada.com,,Granada
76,Banda de Cornetas y Tambores Nuestro Padre Jesús Despojado de sus Vestiduras de Granada,banda de cornetas y tambores nuestro padre jesus despojado de sus vestiduras de granada,Ferroviarios,Paso de Misterio,2026,ahoragranada.com,,Granada
,Banda y Unidad de Música Nuestra Señora de los Ángeles de Granada,banda y unidad de musica nuestra senora de los angeles de granada,Ferroviarios,Paso de Palio,2026,ahoragranada.com,,Granada
48,Agrupación Musical Nuestro Padre Jesús de la Pasión de Linares,agrupacion musical nuestro padre jesus de la pasion de linares,Los Favores,Paso de Cristo,2026,ahoragranada.com,,Granada
,Banda de Música María Santísima de la Esperanza de Córdoba,banda de musica maria santisima de la esperanza de cordoba,Los Favores,Paso de Palio,2026,ahoragranada.com,,Granada
,Banda Municipal de Granada,banda municipal de granada,Santo Sepulcro,Paso de Virgen,2026,ahoragranada.com,,Granada
,Asociación Músico-Cultural San Sebastián de Padul,asociacion musico cultural san sebastian de padul,Soledad de San Jeronimo,Paso de Virgen,2026,ahoragranada.com,,Granada
76,Banda de Cornetas y Tambores Nuestro Padre Jesús Despojado de sus Vestiduras de Granada,banda de cornetas y tambores nuestro padre jesus despojado de sus vestiduras de granada,Alhambra,Cruz de Guia,2026,ahoragranada.com,,Granada
,Agrupación Musical Virgen de la Cabeza de Exfiliana,agrupacion musical virgen de la cabeza de exfiliana,Alhambra,Paso de Virgen,2026,ahoragranada.com,,Granada
67,Agrupación Musical del Dulce Nombre de Jesús de Granada,agrupacion musical del dulce nombre de jesus de granada,Facundillos,Paso de Misterio,2026,ahoragranada.com,"etiqueta de paso en la fuente: ""Música""",Granada
,Agrupación Musical Jesús Despojado de Jaén,agrupacion musical jesus despojado de jaen,Resurreccion y Triunfo,Paso de Misterio,2026,ahoragranada.com,,Granada
,Asociación Músico-Cultural San Sebastián de Padul,asociacion musico cultural san sebastian de padul,Resurreccion y Triunfo,Paso de Virgen,2026,ahoragranada.com,,Granada
76,Banda de Cornetas y Tambores Nuestro Padre Jesús Despojado de sus Vestiduras de Granada,banda de cornetas y tambores nuestro padre jesus despojado de sus vestiduras de granada,Resucitado y Alegria,Paso de Misterio,2026,ahoragranada.com,,Granada
